Date,Return_Communication,Return_Consumer_Dis,Return_Energy,Return_Financials,Return_Health,Return_Industrials,Return_Information,Return_Consumer_st,Return_Consumer_Dis_y,Return_Estate,Sentiment,sentimentMA7,Mkt.RF,SMB,HML,RMW,CMA,RF
10/31/13,-0.000810802,0.002251514,-0.002221553,-0.010810916,-0.004395396,-0.000237547,-0.003642254,-0.005451602,0.002251514,-0.007249393,0.299247828,0.283869467,-0.34,-0.11,-0.43,0.34,0.15,0
11/1/13,-0.00081146,0.002480172,-0.003086619,0.00361664,0.006724141,0.007455744,0.001528419,0.004080048,0.002480172,0.007249393,0.309563762,0.292405082,0.2,-0.65,0.22,0.17,0.29,0
11/4/13,0.007651432,0.003545772,0.013044971,0,0.001007983,0.003366412,0.003288298,0.001028842,0.003545772,0.002295647,0.3264678,0.313247304,0.47,0.75,-0.03,0.07,-0.04,0
11/5/13,-0.019523804,9.31E-05,-0.007720949,-0.00361664,-0.003010702,-0.001364032,-0.000421914,0.002122925,9.31E-05,-0.016431035,0.245600584,0.292675267,-0.23,-0.01,-0.25,0.24,-0.11,0
11/6/13,0.009496628,-0.00242447,0.005910538,0.00361664,-0.003346805,0.003852121,0.008095287,0.010931053,-0.00242447,0.001663617,0.279082986,0.293364195,0.27,-0.81,0.38,0.27,0.18,0
11/7/13,-0.018000297,-0.020896494,-0.015002305,-0.0108894,-0.008919464,-0.011292895,-0.012379523,-0.014174324,-0.020896494,-0.013387081,0.20928295,0.284774565,-1.46,-0.33,0.19,0.13,0.32,0
11/8/13,-0.000446215,0.015607581,0.014119526,0.021661497,0.015081958,0.013704651,0.010703718,0.003585256,0.015607581,-0.009818938,0.294482216,0.280532589,1.45,0.59,0.41,-0.51,-0.07,0
11/11/13,-0.003193055,0.001641151,0.001638828,0,0.001997094,-0.000304076,0.001111445,-0.001368645,0.001641151,-0.000680735,0.271035121,0.276502203,0.12,0.05,-0.13,0,-0.03,0
11/12/13,0.003065528,-0.002204452,-0.008681612,-0.007168489,-0.000616563,0.000257301,0.003199886,0.001003856,-0.002204452,-0.007347321,0.20394844,0.2614143,-0.19,0.33,-0.7,0.54,0.13,0
11/13/13,-0.001914853,0.015792376,0.006443311,0.007168489,0.005309432,0.005039087,0.010131836,0.008492331,0.015792376,0.004961091,0.408805546,0.273176835,0.9,0.06,-0.12,-0.39,-0.21,0
11/14/13,0.004716689,0.006863066,0.005366669,0.007117468,0.008312012,0.003878629,-0.004394107,0.006468284,0.006863066,0.008665418,0.432215442,0.2998361,0.43,-0.57,0.31,-0.08,0.03,0
11/15/13,0.005074221,0.002979262,0.006960385,0.007067167,0.005699568,0.003332411,0.002649581,0.001997375,0.002979262,0.003799236,0.258661536,0.29691875,0.43,0.06,-0.27,0.03,-0.05,0
11/18/13,0.006055273,-0.007211294,-0.006207267,0,-0.004243649,0.001592853,-0.00673683,-0.003503653,-0.007211294,-0.007103624,0.215185383,0.297761955,-0.5,-0.38,0.45,0.43,0.29,0
11/19/13,0.001131293,-0.004111145,0.001755074,0,0.001006703,-0.006642082,-0.004340608,-0.003628868,-0.004111145,-0.006727151,0.265978234,0.293689957,-0.27,-0.29,0.26,0.05,0,0
11/20/13,-0.008642769,-0.00524424,-0.002963476,-0.003527341,0.002520299,-0.005238235,-0.002916411,-0.004685121,-0.00524424,-0.010305828,0.212961405,0.285393712,-0.33,0.26,0.03,0.02,-0.03,0
11/21/13,-0.003109436,0.009032648,0.008303734,0.014035318,0.004672831,0.007719712,0.010314986,0.001994425,0.009032648,0.0054238,0.254473119,0.292611524,0.97,0.81,-0.06,-0.44,-0.3,0
11/22/13,-0.000699367,0.006114259,0.005559711,0.006944472,0.012057549,0.00802828,-0.001754022,0.005239043,0.006114259,-0.003957335,0.271143964,0.272945583,0.5,-0.09,0.11,-0.1,-0.04,0
11/25/13,-0.002738594,0.000687238,-0.008304352,0,0.004096316,-0.003844609,-0.000706093,-0.001916292,0.000687238,-0.00527204,0.165194837,0.234799783,-0.11,0.16,0.14,0,0.25,0
11/26/13,-0.000446528,0.005344309,-0.003441429,0,-0.003548126,0.00292509,0.004102848,-0.002417507,0.005344309,-0.001127151,0.280633662,0.237938658,0.18,0.8,-0.48,-0.34,-0.39,0
11/27/13,0.001147813,0.003229257,-0.007076391,0.003454235,0.000313116,0.004154098,0.009764405,0.00065579,0.003229257,0.011557831,0.161570987,0.230279458,0.3,0.33,-0.06,0.07,0.01,0
11/29/13,-0.005495924,0.00149738,-0.001595161,-0.006920443,-0.001221709,-0.003924138,0.004473324,-0.001764826,0.00149738,-0.012078483,0.137503524,0.211925928,-0.02,0.26,-0.17,-0.01,-0.18,0
12/2/13,-0.008559437,-0.00504558,0.000474076,0,0.001033851,-0.004701661,-0.003116738,-0.004835259,-0.00504558,-0.003739297,0.269266026,0.219969446,-0.31,-0.93,0.16,-0.03,0.01,0
12/3/13,0.002130614,-0.008650137,0.003296507,-0.0104713,-0.008316677,-0.007001141,0.003703378,0.004450204,-0.008650137,-0.002267772,0.340243114,0.232222302,-0.34,-0.13,-0.09,0.16,-0.03,0
12/4/13,-0.003359393,-0.002393116,-0.004276512,0.003502631,-0.004192348,-0.003682473,0.001686895,-0.004268175,-0.002393116,0.00600707,0.262551447,0.2309948,-0.07,-0.21,0.26,-0.37,-0.14,0
12/5/13,-0.009623587,-0.000138239,-0.004326644,-0.010544913,-0.002730507,0,-0.002611455,-0.008912715,-0.000138239,0.00251398,0.302163203,0.250561709,-0.35,0.6,-0.63,0.04,-0.44,0
12/6/13,0.010076471,0.008717651,0.005259251,0.014035318,0.013751075,0.014488136,0.007619827,0.014426121,0.008717651,0.010507374,0.289009771,0.251758296,1.02,-0.28,0.2,-0.02,0.46,0
12/9/13,0.003615706,-0.001234201,0.000884383,0.003478264,0.001848487,0.002643102,0.002503616,0.001989151,-0.001234201,0.006319946,0.313213656,0.273421534,0.17,-0.41,0,-0.04,0.04,0
12/10/13,-0.008088827,0.00100576,-0.002750468,-0.003478264,-0.004360381,-0.002389982,-0.002238853,-0.008526902,0.00100576,-0.000596125,0.25845857,0.290700827,-0.34,-0.53,0.2,-0.03,-0.05,0
12/11/13,-0.013277281,-0.010011105,-0.014380708,-0.014035318,-0.016339119,-0.015278445,-0.008489572,0.002002185,-0.010011105,-0.022571599,0.280877677,0.292359634,-1.16,-0.35,0.05,0.55,0.11,0
12/12/13,-0.003693936,-0.003977068,0.004742003,0,-0.008117735,0.000513839,-0.006965807,-0.013547118,-0.003977068,-0.007609255,0.297905668,0.286311427,-0.23,0.38,0.25,-0.3,-0.06,0
12/13/13,-0.003110834,0.002683944,-0.003827097,0.003527341,0.000402625,0.003729087,-0.002781992,-0.002491351,0.002683944,0.004642412,0.328044448,0.29566757,0.1,0.22,-0.01,-0.3,0.19,0
12/16/13,0.006277899,0.007091575,0.009548365,0.003514942,0.002203512,0.009700161,0.009640999,-0.000300304,0.007091575,0.002356742,0.088769093,0.265182698,0.67,0.57,-0.14,0.15,-0.04,0
12/17/13,-0.008202189,-0.003263245,-0.006056954,-0.007042283,-0.004379616,-0.000368689,0.000284774,-0.00460825,-0.003263245,0.001742161,0.23421029,0.2573542,-0.26,0.14,-0.16,-0.16,-0.14,0
12/18/13,0.015684012,0.0155311,0.016380422,0.024434025,0.023680596,0.016072407,0.007552424,0.01650495,0.0155311,0.019649029,0.257705522,0.249424467,1.55,-0.42,0.04,-0.03,0.31,0
12/19/13,0.000653638,-0.001633098,0.002230881,0,-0.002208725,-0.000544465,0.001605944,-0.00180524,-0.001633098,-0.010638398,0.308252485,0.256537883,-0.1,-0.5,0.16,-0.07,0.1,0
12/20/13,-0.006161126,0.003806421,0.001270319,0.003442344,0.004444032,0.007235267,0.008253625,0.003721168,0.003806421,0.00524755,0.304489813,0.259911046,0.69,1.25,-0.3,-0.23,-0.42,0
12/23/13,0.010139089,0.005007793,0.000344747,0.006849342,0.004111228,0.003620544,0.014462936,-0.002098589,0.005007793,0.00060042,0.261763098,0.254747821,0.62,0.48,-0.05,-0.21,-0.15,0
12/24/13,0.007585863,0.00269651,0.006340898,0,-0.000845971,0.005372867,0.002049163,0.001323536,0.00269651,0.001114111,0.25515065,0.244334422,0.34,0.11,0.11,-0.04,0.16,0
12/26/13,0.004832639,0.006397517,0.008541694,0.003407158,0.006669972,0.006853152,0.003023018,0.004368906,0.006397517,0.001369511,0.313737725,0.276472798,0.44,-0.34,-0.31,0.2,0.07,0
12/27/13,0,-0.00348448,0.004835242,-0.003407158,-0.001277438,-0.001042741,-0.001957049,0.002517094,-0.00348448,-0.001455168,0.219555817,0.274379301,-0.05,-0.03,0.23,0.08,0.24,0
12/30/13,0.000449857,0.003752014,-0.008020155,0,0.001884428,-0.000355224,-0.001169189,0.002917333,0.003752014,0.002651954,0.15042401,0.259053371,0,0.03,-0.3,0.13,0.08,0
12/31/13,-0.000771307,0.004004455,0.009094896,0.003407158,-0.000638127,0.004696508,0.007233863,-0.000474335,0.004004455,-0.004280828,0.340151086,0.263610314,0.44,-0.16,0.04,-0.04,-0.21,0
1/2/14,-0.005803847,-0.004985765,-0.013144772,-0.003407158,-0.005542343,-0.01294646,-0.010715124,-0.010903747,-0.004985765,-0.00326573,0.221884609,0.251809571,-0.88,-0.24,0.11,-0.32,0.11,0
1/3/14,-0.006944247,-0.002502235,-0.002537579,0.003407158,0.002064404,0.002705454,-0.004793599,-0.001828906,-0.002502235,0.005579653,0.256780778,0.251097811,0.03,0.41,0.04,-0.32,0.14,0
1/6/14,0.004548416,-0.005968024,0.000623315,0.003395589,-0.003709592,-0.006002123,-0.002361973,-0.004311142,-0.005968024,0.004441415,0.210000736,0.244647823,-0.34,-0.55,0.26,-0.35,0.06,0
1/7/14,0.005430931,0.005565294,0.008886604,0,0.010032616,0.0048627,0.009138965,0.005317455,0.005565294,0.003572951,0.265269523,0.237723794,0.68,0.33,-0.41,-0.07,-0.29,0
1/8/14,-0.016972154,-0.001702204,-0.006847962,0.003384098,0.008748665,-0.000849827,0.000809473,-0.007134612,-0.001702204,-0.000764559,0.258210946,0.243245955,0.04,0.01,-0.12,-0.52,-0.04,0
1/9/14,-0.019068374,-0.001211224,-0.003675673,0.003372684,0.007252909,0.003617933,-0.005610864,0.004318966,-0.001211224,0.001528533,0.057586911,0.229983513,0.02,0.16,-0.38,-0.52,-0.41,0
1/10/14,0.003869509,0.003763445,0.001481239,0,0.004177536,0.001670546,0.002006262,0.001740684,0.003763445,0.012144874,0.099824468,0.195651139,0.27,0.44,-0.77,-0.31,-0.31,0
1/13/14,-0.011047617,-0.019644336,-0.019191126,-0.016978337,-0.008050454,-0.011370117,-0.010159071,-0.006405054,-0.019644336,-0.007826676,-0.029755779,0.159702512,-1.32,-0.1,0.1,-0.11,0.47,0
1/14/14,0.004165553,0.007632584,0.010852073,0.010221554,0.012695342,0.010234449,0.018846625,0.005466377,0.007632584,0.0067363,0.204183267,0.152188582,1.15,0.13,-0.38,-0.06,-0.36,0
1/15/14,0.014642525,0.002350709,-0.003194413,0.01011813,-0.001394235,0.006905384,0.011546253,0.000297725,0.002350709,0.005022612,0.25041048,0.157961402,0.53,0.22,0.2,-0.39,-0.01,0
1/16/14,0.004022293,-0.004616228,0.000772,-0.006734032,0.002332734,-0.003235818,-0.000711394,6.87E-05,-0.004616228,0.002251971,0.156307411,0.142395386,-0.07,0.24,-0.68,-0.02,-0.27,0
1/17/14,-0.005410769,-0.004774364,-0.00053561,-0.003384098,-0.000575104,-0.005408968,-0.005504975,-0.008046205,-0.004774364,-0.004760124,0.14787346,0.126632888,-0.39,0.02,0.04,-0.2,0.02,0
1/21/14,-0.007171345,-0.001824818,0.005061074,0,0.005194189,0.000245484,0.004962621,0.003410299,-0.001824818,0.006424988,0.184328391,0.144738814,0.3,0.43,-0.01,-0.22,-0.35,0
1/22/14,-0.007357401,0.002644901,0.003208818,0.003384098,0.000677481,0.002251174,-6.78E-05,-0.001265983,0.002644901,0.001412958,0.308163336,0.174501509,0.15,0.28,0.21,-0.2,-0.17,0
1/23/14,0.010152371,-0.006946377,-0.011284105,-0.017036187,-0.007280559,-0.011554609,-0.003600792,-0.009418423,-0.006946377,-0.007754239,0.1352647,0.198075864,-0.86,0.09,-0.5,0.18,-0.08,0
1/24/14,-0.009883879,-0.019355144,-0.020857379,-0.024349029,-0.0235767,-0.031551101,-0.02075152,-0.009015172,-0.019355144,-0.017308043,0.262608262,0.206422291,-2.19,-0.39,0.22,0.26,0.06,0
1/27/14,0.001341382,-0.003982109,-0.003410959,-0.007067167,-0.007947557,0.002205789,-0.010162121,-0.002772232,-0.003982109,-0.003754271,0.1743312,0.195553823,-0.65,-0.81,0.46,0.4,0.4,0
1/28/14,0.000134039,0.007482615,0.007758792,0.01408474,0.012855865,0.008659862,-0.006673559,0.006939588,0.007482615,0.010121286,0.247952651,0.208646,0.73,0.18,-0.02,-0.82,0.16,0
1/29/14,-0.00443281,-0.017057482,-0.005946787,-0.010544913,-0.008920943,-0.01040087,-0.009425575,-0.018343947,-0.017057482,-0.006026416,0.111939315,0.203512551,-1.07,-0.35,0.25,0.14,0.15,0
1/30/14,0.00195017,0.016451605,0.001566677,0.014035318,0.017778315,0.008605786,0.014729319,0.00175935,0.016451605,0.015459653,0.147268635,0.1982183,1.22,0.22,-0.42,-0.92,-0.54,0
1/31/14,0.001342733,-0.012808958,-0.014942517,-0.014035318,-0.008131688,-0.004987887,0.002281984,-0.004356476,-0.012808958,0.003347564,0.213498699,0.18469478,-0.66,-0.1,-0.39,0.19,-0.19,0
2/3/14,-0.037528754,-0.027042257,-0.017950599,-0.025046032,-0.020520897,-0.027292234,-0.021892021,-0.022462011,-0.027042257,-0.016596144,0.257398823,0.202142512,-2.48,-0.87,0.32,0.2,0.03,0
2/4/14,0.011290163,0.011624392,0.007311675,0.010810916,0.010188336,0.006308271,0.005201688,0.005499199,0.011624392,0.010646488,0.252466871,0.200693742,0.77,-0.07,-0.1,-0.13,0.22,0
2/5/14,-0.006356686,0.001581255,-0.008663534,-0.003590668,-0.006383,-0.001064396,5.35E-05,0.000800456,0.001581255,-0.001009082,0.169544739,0.200009962,-0.23,-0.57,0.2,0.16,0.22,0
2/6/14,0.000623636,0.020472708,0.012942587,0.017825784,0.0049941,0.013819581,0.011838652,0.01068394,0.020472708,0.007626907,0.25432847,0.200920793,1.21,-0.43,0.23,0.08,-0.07,0
2/7/14,0.007178385,0.01249317,0.010887317,0.010544913,0.017569431,0.016275579,0.014464995,0.009074472,0.01249317,0.008480264,0.24175573,0.219465995,1.33,-0.23,-0.67,-0.47,-0.51,0
2/10/14,0.003844046,-0.000417024,-0.006314639,0.003490405,0.008799592,-0.005526657,0.003155452,0.004293532,-0.000417024,0.009639622,0.329649934,0.245520467,0.16,0.07,-0.44,-0.25,-0.18,0
2/11/14,0.01239207,0.00720391,0.014160365,0.006944472,0.013025858,0.011342624,0.011428499,0.010618735,0.00720391,0.004744385,0.18885885,0.242000488,1.09,-0.18,0.24,-0.02,0.1,0
2/12/14,0.002500593,0.000506015,-0.003695903,0,-0.000841093,0.002166601,0.002990407,-0.004859792,0.000506015,-0.00212401,0.170228855,0.229547636,0.11,0.24,-0.08,0.14,0.01,0
2/13/14,0.009806634,0.004267921,0.003825336,0.003454235,0.007753253,0.002161917,0.008917938,0.004203808,0.004267921,0.004813389,0.231507616,0.226553456,0.72,0.67,-0.09,-0.21,-0.34,0
2/14/14,-0.010819634,0.005662374,0.01443935,0.003442344,0.00348282,0.007293185,0.002145398,0.005818521,0.005662374,0.004223185,0.14976806,0.223728216,0.42,-0.32,0.38,0.35,0.38,0
2/18/14,-0.009163478,0.000819299,0.003184158,0,0.008831092,-0.002259275,0.001079404,-0.006568744,0.000819299,0.003478827,0.259610298,0.224482763,0.27,0.95,-0.24,-0.34,-0.27,0
2/19/14,0.004829777,-0.009095335,0.000492638,-0.013841051,-0.006012057,-0.008837452,-0.005273133,-0.003100632,-0.009095335,-0.000565497,0.277309864,0.229561925,-0.74,-0.31,-0.39,0.34,0.04,0
2/20/14,0.019621648,0.005722804,0.007597137,0.003478264,0.009055976,0.007705897,0.002994901,0.005068768,0.005722804,-0.000808407,0.251371487,0.21837929,0.7,0.51,-0.14,-0.06,-0.17,0
2/21/14,-0.014004987,0.001733261,-0.006977711,0,-0.002469718,-4.53E-05,-0.003367776,-0.002132322,0.001733261,-0.002023882,0.275930012,0.230818027,-0.09,0.36,-0.04,0.02,-0.06,0
2/24/14,-0.013109374,0.005453815,0.015049489,0.010362787,0.00744937,0.008006809,0.005157047,0.00365263,0.005453815,0.002428168,0.21930887,0.237829458,0.65,0.21,0.26,-0.16,-0.01,0
2/25/14,-0.002395867,0.005198809,-0.000140776,-0.006896579,-0.002340277,-0.004435296,-0.003294061,0.003918738,0.005198809,-0.00299559,0.082195121,0.216499102,-0.1,0.05,-0.61,-0.05,0.08,0
2/26/14,-0.002951373,0.005844552,-0.006135133,-0.003466208,-0.000161095,0.000518842,0.001217533,-0.001957449,0.005844552,0.003157258,0.250731917,0.23092251,0.12,0.65,-0.09,-0.02,0.03,0
2/27/14,0.016362514,0.003713734,-0.00011018,0.006920443,0.005142226,0.005734412,0.006837921,0.00472396,0.003713734,-0.001375015,0.279610941,0.233779745,0.54,0.11,0.01,-0.27,-0.02,0
2/28/14,-0.002572958,0.003343963,0.0048208,0.006872879,0.00023311,0.002687211,-0.001158817,0.00700978,0.003343963,0.005971612,0.264317613,0.231923709,0.15,-0.66,0.83,0.45,0.09,0
3/3/14,-0.004076093,-0.008852385,-0.00604934,-0.010327114,-0.006943711,-0.007001824,-0.008759624,-0.005131061,-0.008852385,-0.001288141,0.062099419,0.204884842,-0.7,0.08,0.15,0.02,0.12,0
3/4/14,0.011034875,0.012628741,0.010114005,0.020548668,0.018645679,0.015131316,0.015325261,0.013876168,0.012628741,0.013204946,0.068941578,0.175315066,1.67,1.08,-0.12,-0.43,-0.14,0
3/5/14,-0.005468368,0.003099268,-0.010807694,0.006756782,-0.001945652,0.001817296,0.00091776,-0.003365041,0.003099268,-0.003264984,0.125045364,0.16184885,0.01,-0.22,0.28,-0.57,-0.15,0
3/6/14,0.002839183,0.003177829,0.005567453,0.006711435,-0.006745339,0.005586298,6.67E-05,-0.000412825,0.003177829,-0.002555708,0.182273977,0.17614583,0.16,-0.24,0.75,0.32,0.35,0
3/7/14,-0.000337576,-0.001146385,0.003991334,0.003338901,-0.002064524,0.002506983,-0.002956334,0.001421236,-0.001146385,-0.008996767,0.031719078,0.144858281,0.04,-0.01,0.52,0.16,0.32,0
3/10/14,-0.002772426,-0.003624153,0.002059862,0,0.003892864,-0.005108568,-0.001205082,0.001304841,-0.003624153,-0.00509648,0.219189272,0.136226614,-0.09,-0.08,0.06,0.05,-0.13,0
3/11/14,-0.007135364,-0.005639071,-0.011744825,-0.006688988,-0.002627474,-0.006822639,-0.001776795,6.86E-05,-0.005639071,0.005822433,0.145065135,0.119190546,-0.62,-0.55,-0.19,0.5,-0.05,0
3/12/14,-0.001911394,-0.000980087,0.000457316,0,-0.000101754,-0.002069265,0.002429728,0.000571723,-0.000980087,8.06E-05,0.172384641,0.134945578,0.13,0.29,-0.17,-0.08,-0.42,0
3/13/14,-0.003765194,-0.014501141,-0.009775187,-0.013513719,-0.014024326,-0.014899861,-0.015755264,-0.005731989,-0.014501141,-0.004687256,0.197864549,0.153363145,-1.21,-0.07,0.27,0.15,0.04,0
3/14/14,0.002944905,0.000271297,0.001384149,-0.003407158,-0.005187983,-0.0038053,-0.006738512,-2.30E-05,0.000271297,0.000728774,0.233148755,0.168806487,-0.16,0.68,-0.05,0.17,0.07,0
3/17/14,0.008308411,0.007072898,0.00638676,0.010186845,0.009101767,0.012785274,0.013161665,0.00694312,0.007072898,0.002829085,0.100509856,0.157125898,0.9,-0.35,-0.01,0.14,0.03,0
3/18/14,0.006624331,0.004389705,0.007758015,0.003372684,0.011650277,0.004983974,0.013440814,0.001711177,0.004389705,0.004268864,0.161134718,0.175613847,0.82,0.69,-0.42,-0.32,-0.27,0
3/19/14,-0.004118149,-0.006411859,-0.009149166,0,-0.003664393,-0.009790272,-0.005230671,-0.008723282,-0.006411859,-0.018495011,0.167977725,0.168297911,-0.59,-0.13,0.6,-0.36,0.03,0
3/20/14,0.024458286,0.002381221,0.00503374,0.016694879,-0.000218543,0.001597175,0.006479973,0.004313912,0.002381221,0.003840658,0.224944475,0.179709246,0.52,-0.36,0.99,-0.12,0.32,0
3/21/14,-0.000264096,-0.006437839,0.00257805,0,-0.015551088,0.000853779,-0.004521535,0.000389172,-0.006437839,0.005936183,0.110549765,0.170875692,-0.37,-0.17,0.88,0.48,0.46,0
3/24/14,0.003362012,-0.010351025,-0.001178162,-0.003316753,-0.014189286,-0.003239234,-0.003501105,-0.00100758,-0.010351025,-0.005936183,0.121480019,0.159963616,-0.64,-0.79,0.97,0.61,0.36,0
3/25/14,0.006036368,-0.006455327,0.008358426,0,0.00823702,0.008637085,0.007206606,0.005415238,-0.006455327,0.007637346,0.179889884,0.152355206,0.3,-0.33,0.14,0.27,0.14,0
3/26/14,-0.002948019,-0.007931426,-0.00321614,-0.010016778,0.000535818,-0.009403438,-0.013232343,-0.000866294,-0.007931426,-0.011232415,0.223285382,0.169894567,-0.89,-1.12,0.3,0.7,0.46,0
3/27/14,0.011610593,-0.004593869,0.008579333,-0.003361348,-0.001265587,-0.001511887,-0.006164183,-0.001803386,-0.004593869,0.005387768,0.27273712,0.185837767,-0.19,-0.13,-0.24,0.05,0.02,0
3/28/14,-0.000778513,0.008106212,0.012296184,0.003361348,-0.003985883,0.007379775,0.004728141,0.003740112,0.008106212,0.009157647,0.123785264,0.179524558,0.41,-0.36,0.52,0.58,0.31,0
3/31/14,0.002009921,0.006117071,-0.000122523,0.010016778,0.012604772,0.0102366,0.008216641,0.005923556,0.006117071,0.004668017,0.261848637,0.184796582,0.97,0.98,-0.16,-0.2,0.02,0
4/1/14,0.002522885,0.013888163,0.005315911,0.003316753,0.006932973,0.007141229,0.013077308,-0.000565873,0.013888163,0.005285509,0.276762706,0.208541287,0.87,0.65,-0.41,-0.13,-0.27,0
4/2/14,0.004705284,0.006670297,0.003179073,0,0.003558175,0.006477915,-0.000231734,0.001199272,0.006670297,0.000159732,0.239175648,0.225354949,0.29,0.04,0.12,0.09,0.04,0
4/3/14,0.006793156,-0.00508884,0.005633562,0,-0.002722404,0.001683962,-0.00576093,0.000700795,-0.00508884,-0.000958773,0.267430011,0.237860681,-0.31,-0.78,0.79,0.53,0.4,0
4/4/14,-0.001853924,-0.01721354,-0.004070552,-0.013333531,-0.015508996,-0.011295086,-0.022597739,-0.00439372,-0.01721354,0.003192341,0.22603564,0.238253575,-1.47,-1.03,0.74,0.63,0.48,0
4/7/14,-0.00031999,-0.019246078,-0.014540379,-0.013513719,-0.01064007,-0.013370759,-0.007538819,0.002765313,-0.019246078,0.002784963,0.297980608,0.241859788,-1.26,-0.35,-0.02,0.23,0.06,0
4/8/14,-0.001216896,0.009692527,0.009021005,0,-0.008066387,-6.72E-05,0.008424016,0.003975879,0.009692527,0.005230635,0.336855239,0.272298356,0.5,0.28,-0.22,-0.01,-0.12,0
4/9/14,-0.007138983,0.010701209,0.004806458,0.010152371,0.020907103,0.012465104,0.015482721,0.004476495,0.010701209,-0.001502986,0.220557172,0.266399575,1.2,0.24,-0.93,-0.43,-0.53,0
4/10/14,-0.002973499,-0.024899094,-0.013412153,-0.023851216,-0.032531416,-0.019094565,-0.025366353,-0.009018413,-0.024899094,-0.009864837,0.331116623,0.27416442,-2.24,-0.62,0.86,0.82,0.76,0
4/11/14,-0.003501949,-0.0138776,-0.002232402,-0.013889112,-0.010767887,-0.010107048,-0.011771654,-0.005290958,-0.0138776,-0.007140882,0.25900797,0.276997609,-1.07,-0.4,0.29,0.44,0.04,0
4/14/14,0.005377576,0.008075286,0.013031246,0.010434877,0.005120719,0.006108172,0.010430365,0.007395007,0.008075286,0.007380699,0.252272035,0.274832184,0.7,-0.47,0.21,0.34,-0.17,0
4/15/14,0.001162415,0.001182061,0.012458018,0.006896579,0.010697916,0.006026086,0.004566767,0.00318159,0.001182061,0.009941626,0.277377063,0.282166673,0.59,-0.36,0.17,-0.08,-0.15,0
4/16/14,0.00880327,0.013610761,0.011993005,0.0102565,0.0054506,0.015229628,0.010445427,0.009283619,0.013610761,0.007332972,0.4835528,0.308676986,1.13,-0.01,-0.44,-0.05,-0.1,0
4/17/14,0.003703708,0.001444044,0.008191071,0,-3.04E-05,0.007902562,-0.003055874,0.00078091,0.001444044,-0.003068573,0.127582255,0.278780845,0.23,0.31,0.24,-0.18,0.17,0
4/21/14,0.004261415,0.002649747,0.006516593,0,0.01192413,0.003183073,0.004343333,0.0002676,0.002649747,0.004324756,0.291607551,0.2889309,0.36,0.17,-0.43,0.05,-0.07,0
4/22/14,0.002155583,0.0084139,-0.002211467,0.006779687,0.010314525,0.000131495,0.004223407,-0.001294065,0.0084139,0.001646349,0.265529706,0.27956134,0.58,0.69,-0.37,-0.7,-0.08,0
